,Year,Month,Year_Month,Location,Latitude,Longitude,Drought / No Drought,Deep_Drainage,PET_Actual,E_Actual,Soil_M_root_zone,Qtot,Rainfall,ENSO,IOD,SAM,P_acc_3M,geom,address,postal_code,NRM_Sub_Cluster_name
728,2019,July,2019-07,Byrock,-30.6619,146.404,1,1.034179688,72.1484375,6.8671875,0.03515625,0,6.796875,0.8,0.693,-2.2,20.5,"-30.6619,146.404","Westella Road, Byrock, Bourke Shire Council, New South Wales, 2831, Australia",2831,['Rangelands (North)']
729,2019,August,2019-08,Byrock,-30.6619,146.404,1,1.016601563,98.8203125,5.8203125,0.017578125,0,0.8984375,0.22,0.548,-2.04,9.6953125,"-30.6619,146.404","Westella Road, Byrock, Bourke Shire Council, New South Wales, 2831, Australia",2831,['Rangelands (North)']
730,2019,September,2019-09,Byrock,-30.6619,146.404,1,0.967773438,141.8203125,4.6953125,0.005859375,0,1.3984375,0.99,0.999,0.81,9.09375,"-30.6619,146.404","Westella Road, Byrock, Bourke Shire Council, New South Wales, 2831, Australia",2831,['Rangelands (North)']
731,2019,October,2019-10,Byrock,-30.6619,146.404,1,0.983398438,190.28125,2.5546875,0.000976563,0,1.703125,0.66,1.123,-1.97,4,"-30.6619,146.404","Westella Road, Byrock, Bourke Shire Council, New South Wales, 2831, Australia",2831,['Rangelands (North)']
732,2019,November,2019-11,Byrock,-30.6619,146.404,1,0.954101563,226.0859375,34.8828125,0.157226563,0.2109375,60.296875,1.07,0.958,-4.42,63.3984375,"-30.6619,146.404","Westella Road, Byrock, Bourke Shire Council, New South Wales, 2831, Australia",2831,['Rangelands (North)']
733,2019,December,2019-12,Byrock,-30.6619,146.404,1,0.983398438,280.15625,23.09375,0.049804688,0,0,0.73,0.312,-1.78,62,"-30.6619,146.404","Westella Road, Byrock, Bourke Shire Council, New South Wales, 2831, Australia",2831,['Rangelands (North)']
734,2020,January,2020-01,Byrock,-30.6619,146.404,1,0.96875,271.8203125,16.75,0.068359375,0.0390625,43.703125,0.2,0.238,0.57,104,"-30.6619,146.404","Westella Road, Byrock, Bourke Shire Council, New South Wales, 2831, Australia",2831,['Rangelands (North)']
735,2020,February,2020-02,Byrock,-30.6619,146.404,1,0.909179688,191.7890625,30.9140625,0.123046875,0,19.203125,0.3,0.134,-0.36,62.90625,"-30.6619,146.404","Westella Road, Byrock, Bourke Shire Council, New South Wales, 2831, Australia",2831,['Rangelands (North)']
736,2019,January,2019-01,Menindee,-32.4005,142.4116,1,0.598632813,262.5,7.8984375,0.010742188,0,5,0.36,0.452,2.79,45.1953125,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
737,2019,February,2019-02,Menindee,-32.4005,142.4116,1,0.536132813,210.7890625,8.53125,0.026367188,0,8,1.58,0.496,-1.87,28.296875,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
738,2019,March,2019-03,Menindee,-32.4005,142.4116,1,0.587890625,168.7734375,8.515625,0.024414063,0.0234375,16,0.92,0.325,1.47,29,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
739,2019,April,2019-04,Menindee,-32.4005,142.4116,1,0.564453125,114.7109375,11.1484375,0.053710938,0.0546875,18.296875,0.72,0.333,0.86,42.296875,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
740,2019,May,2019-05,Menindee,-32.4005,142.4116,1,0.5859375,78.6796875,27.078125,0.14453125,0.1171875,31.296875,1.15,0.619,-0.11,65.59375,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
741,2019,June,2019-06,Menindee,-32.4005,142.4116,1,0.56640625,57.21875,19.6015625,0.0546875,0,3.3984375,0.83,0.719,2.21,52.9921875,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
742,2019,July,2019-07,Menindee,-32.4005,142.4116,1,0.580078125,66.9140625,10.4609375,0.0390625,0.0078125,9.5,0.8,0.693,-2.2,44.1953125,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
743,2019,August,2019-08,Menindee,-32.4005,142.4116,1,0.575195313,86.59375,3.453125,0.01953125,0,0.203125,0.22,0.548,-2.04,13.1015625,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
744,2019,September,2019-09,Menindee,-32.4005,142.4116,1,0.55078125,131.9765625,3.34375,0.014648438,0,2.203125,0.99,0.999,0.81,11.90625,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
745,2019,October,2019-10,Menindee,-32.4005,142.4116,1,0.564453125,185.8125,4.53125,0.0078125,0,0.796875,0.66,1.123,-1.97,3.203125,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
746,2019,November,2019-11,Menindee,-32.4005,142.4116,1,0.541015625,219.234375,3.890625,0.004882813,0,2.8984375,1.07,0.958,-4.42,5.8984375,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
747,2019,December,2019-12,Menindee,-32.4005,142.4116,1,0.553710938,264.09375,2.390625,0.001953125,0,0.3984375,0.73,0.312,-1.78,4.09375,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
748,2020,January,2020-01,Menindee,-32.4005,142.4116,1,0.548828125,250.875,4.640625,0.020507813,0.015625,11.8984375,0.2,0.238,0.57,15.1953125,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
749,2020,February,2020-02,Menindee,-32.4005,142.4116,1,0.509765625,194.9921875,9.75,0.051757813,0.0078125,11.796875,0.3,0.134,-0.36,24.09375,"-32.4005,142.4116","Pooncarie Road, Menindee, Central Darling Shire Council, New South Wales, 2879, Australia",2879,['Rangelands (South)']
750,2019,January,2019-01,Walgett,-30.0167,148.1167,1,0.270507813,288.0859375,14.5,0.016601563,0.015625,12.703125,0.36,0.452,2.79,64.1015625,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
751,2019,February,2019-02,Walgett,-30.0167,148.1167,1,0.244140625,219.8984375,1.4140625,0.000976563,0,0.3984375,1.58,0.496,-1.87,25.6015625,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
752,2019,March,2019-03,Walgett,-30.0167,148.1167,1,0.268554688,192.8515625,7.234375,0.020507813,0.0859375,36.203125,0.92,0.325,1.47,49.3046875,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
753,2019,April,2019-04,Walgett,-30.0167,148.1167,1,0.259765625,135.6015625,15.046875,0.09375,0.0625,0.1015625,0.72,0.333,0.86,36.703125,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
754,2019,May,2019-05,Walgett,-30.0167,148.1167,1,0.267578125,89.234375,34.453125,0.147460938,0.4921875,39.796875,1.15,0.619,-0.11,76.1015625,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
755,2019,June,2019-06,Walgett,-30.0167,148.1167,1,0.258789063,69.3984375,12.8203125,0.053710938,0,2.1015625,0.83,0.719,2.21,42,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
756,2019,July,2019-07,Walgett,-30.0167,148.1167,1,0.266601563,77.6640625,5.46875,0.0390625,0,4.1015625,0.8,0.693,-2.2,46,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
757,2019,August,2019-08,Walgett,-30.0167,148.1167,1,0.265625,105.03125,3.25,0.026367188,0,0.5,0.22,0.548,-2.04,6.703125,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
758,2019,September,2019-09,Walgett,-30.0167,148.1167,1,0.255859375,148.2890625,5.015625,0.015625,0,2.3984375,0.99,0.999,0.81,7,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
759,2019,October,2019-10,Walgett,-30.0167,148.1167,1,0.263671875,198.5546875,2.5859375,0.00390625,0,0,0.66,1.123,-1.97,2.8984375,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
760,2019,November,2019-11,Walgett,-30.0167,148.1167,1,0.254882813,233.875,16.359375,0.0625,0.078125,26.796875,1.07,0.958,-4.42,29.1953125,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
761,2019,December,2019-12,Walgett,-30.0167,148.1167,1,0.26171875,282.8203125,10.9765625,0.020507813,0,0.203125,0.73,0.312,-1.78,27,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
762,2020,January,2020-01,Walgett,-30.0167,148.1167,1,0.26171875,276.3515625,6.9765625,0.0078125,0,13,0.2,0.238,0.57,40,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
763,2020,February,2020-02,Walgett,-30.0167,148.1167,1,0.244140625,187.6875,53.6875,0.291015625,0.5,117.5,0.3,0.134,-0.36,130.703125,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
764,2020,March,2020-03,Walgett,-30.0167,148.1167,1,0.263671875,164.3125,89.3203125,0.341796875,0.2109375,77.6015625,0.52,0.119,2.05,208.1015625,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
765,2020,April,2020-04,Walgett,-30.0167,148.1167,1,0.255859375,112.1015625,72.4296875,0.3125,0.3828125,69.8984375,0.48,0.064,-1.72,265,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
766,2020,May,2020-05,Walgett,-30.0167,148.1167,1,0.264648438,88.90625,25.046875,0.17578125,0.0078125,5.796875,-0.42,0.378,1.03,153.296875,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
767,2020,June,2020-06,Walgett,-30.0167,148.1167,1,0.254882813,66.6875,9.828125,0.172851563,0.0390625,20.703125,-0.02,0.568,1.18,96.3984375,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
768,2020,July,2020-07,Walgett,-30.0167,148.1167,1,0.263671875,71.359375,27.4140625,0.224609375,0.15625,43.296875,-0.44,0.417,-0.97,69.796875,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
769,2021,April,2021-04,Walgett,-30.0167,148.1167,0,0.256835938,113.953125,70.21875,0.51953125,0.3359375,12.296875,-0.42,0.325,0.87,272.6953125,"-30.0167,148.1167","Montkeila Street, Walgett, Walgett Shire Council, New South Wales, 2832, Australia",2832,['Central Slopes']
770,2020,May,2020-05,Eden,-37.0667,149.9,0,1.553710938,71.234375,26.7734375,0.181640625,0.0390625,11.703125,-0.42,0.378,1.03,145.203125,"-37.0667,149.9","View Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",2551,['Southern Slopes (Vic/NSW East)']
771,2020,June,2020-06,Eden,-37.0667,149.9,0,1.458984375,53.7734375,18.9140625,0.142578125,0.0859375,13,-0.02,0.568,1.18,73,"-37.0667,149.9","View Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",2551,['Southern Slopes (Vic/NSW East)']
772,2020,July,2020-07,Eden,-37.0667,149.9,0,1.57421875,51.6015625,32.9609375,0.403320313,4.34375,228.8984375,-0.44,0.417,-0.97,253.6015625,"-37.0667,149.9","View Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",2551,['Southern Slopes (Vic/NSW East)']
773,2020,August,2020-08,Eden,-37.0667,149.9,0,2.809570313,75.4765625,43.65625,0.720703125,0.9453125,79.203125,-1.28,-0.07,-2.2,321.1015625,"-37.0667,149.9","View Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",2551,['Southern Slopes (Vic/NSW East)']
774,2020,September,2020-09,Eden,-37.0667,149.9,0,3.866210938,109.0859375,56.3828125,0.471679688,0.2890625,11.796875,-1.24,-0.084,-0.25,319.8984375,"-37.0667,149.9","View Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",2551,['Southern Slopes (Vic/NSW East)']
775,2020,October,2020-10,Eden,-37.0667,149.9,0,4.40625,124.421875,78.171875,0.524414063,1.9375,190.3984375,-1.19,0.233,1.79,281.3984375,"-37.0667,149.9","View Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",2551,['Southern Slopes (Vic/NSW East)']
776,2020,November,2020-11,Eden,-37.0667,149.9,0,5.274414063,177.4921875,88.5703125,0.521484375,0.7109375,42.296875,-1.19,0.143,1.14,244.4921875,"-37.0667,149.9","View Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",2551,['Southern Slopes (Vic/NSW East)']
777,2020,December,2020-12,Eden,-37.0667,149.9,0,5.616210938,172.2890625,72.5703125,0.4296875,1.1171875,98.3984375,-1.86,0.1,2.28,331.09375,"-37.0667,149.9","View Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",2551,['Southern Slopes (Vic/NSW East)']
778,2021,January,2021-01,Eden,-37.0667,149.9,0,6.006835938,177.0859375,81.9609375,0.443359375,0.96875,87.5,-1.87,0.116,1.95,228.1953125,"-37.0667,149.9","View Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",2551,['Southern Slopes (Vic/NSW East)']
779,2021,February,2021-02,Eden,-37.0667,149.9,0,5.73828125,138.28125,69.0234375,0.463867188,1.0703125,56.203125,-1.84,0.323,2.19,242.1015625,"-37.0667,149.9","View Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",2551,['Southern Slopes (Vic/NSW East)']
780,2021,March,2021-03,Eden,-37.0667,149.9,0,6.590820313,121.1640625,58.0234375,0.458984375,31.703125,208.296875,-0.55,0.367,-0.95,352,"-37.0667,149.9","View Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",2551,['Southern Slopes (Vic/NSW East)']
781,2021,April,2021-04,Eden,-37.0667,149.9,0,8.108398438,98.328125,55.71875,0.587890625,3.671875,20.296875,-0.42,0.325,0.87,284.796875,"-37.0667,149.9","View Street, Eden, Bega Valley Shire Council, New South Wales, 2551, Australia",2551,['Southern Slopes (Vic/NSW East)']
782,2020,May,2020-05,Bemboka,-36.6281,149.5696,0,1.749023438,58.7734375,24.109375,0.314453125,0.328125,7.796875,-0.42,0.378,1.03,71.4921875,"-36.6281,149.5696","Betts Street, Bemboka, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
783,2020,June,2020-06,Bemboka,-36.6281,149.5696,0,1.671875,44.3828125,13.8203125,0.265625,0.2578125,8.796875,-0.02,0.568,1.18,42.390625,"-36.6281,149.5696","Betts Street, Bemboka, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
784,2020,July,2020-07,Bemboka,-36.6281,149.5696,0,1.739257813,47.609375,23.921875,0.504882813,44.6328125,243.296875,-0.44,0.417,-0.97,259.890625,"-36.6281,149.5696","Betts Street, Bemboka, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
785,2020,August,2020-08,Bemboka,-36.6281,149.5696,0,2.104492188,69.6953125,38.421875,0.819335938,61.578125,98.203125,-1.28,-0.07,-2.2,350.296875,"-36.6281,149.5696","Betts Street, Bemboka, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
786,2020,September,2020-09,Bemboka,-36.6281,149.5696,0,2.3671875,98.6484375,56.40625,0.611328125,0.9453125,7.703125,-1.24,-0.084,-0.25,349.203125,"-36.6281,149.5696","Betts Street, Bemboka, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
787,2020,October,2020-10,Bemboka,-36.6281,149.5696,0,2.4921875,115.53125,79.46875,0.530273438,10.734375,149,-1.19,0.233,1.79,254.90625,"-36.6281,149.5696","Betts Street, Bemboka, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
788,2020,November,2020-11,Bemboka,-36.6281,149.5696,0,2.438476563,165.2265625,99.359375,0.565429688,15.3671875,42.203125,-1.19,0.143,1.14,198.90625,"-36.6281,149.5696","Betts Street, Bemboka, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
789,2020,December,2020-12,Bemboka,-36.6281,149.5696,0,2.412109375,157.3984375,60.671875,0.411132813,1.25,47.296875,-1.86,0.1,2.28,238.5,"-36.6281,149.5696","Betts Street, Bemboka, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
790,2021,January,2021-01,Bemboka,-36.6281,149.5696,0,2.307617188,161.8046875,66.6015625,0.390625,1.1953125,55.796875,-1.87,0.116,1.95,145.296875,"-36.6281,149.5696","Betts Street, Bemboka, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
791,2021,February,2021-02,Bemboka,-36.6281,149.5696,0,2.020507813,126.515625,72.546875,0.502929688,2.2578125,78.5,-1.84,0.323,2.19,181.59375,"-36.6281,149.5696","Betts Street, Bemboka, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
792,2021,March,2021-03,Bemboka,-36.6281,149.5696,0,2.22265625,106.7421875,65.5703125,0.580078125,144.8984375,314.796875,-0.55,0.367,-0.95,449.09375,"-36.6281,149.5696","Betts Street, Bemboka, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
793,2021,April,2021-04,Bemboka,-36.6281,149.5696,0,2.40625,85.7578125,57.6796875,0.672851563,8.65625,13.1015625,-0.42,0.325,0.87,406.3984375,"-36.6281,149.5696","Betts Street, Bemboka, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
794,2020,May,2020-05,Brogo,-36.5454,149.8072,0,2.046875,61.75,21.8671875,0.254882813,0.75,6.3984375,-0.42,0.378,1.03,98.3984375,"-36.5454,149.8072","Warrigal Range Road, Brogo, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
795,2020,June,2020-06,Brogo,-36.5454,149.8072,0,1.947265625,45.4765625,14.8046875,0.202148438,0.5,9.796875,-0.02,0.568,1.18,60.4921875,"-36.5454,149.8072","Warrigal Range Road, Brogo, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
796,2020,July,2020-07,Brogo,-36.5454,149.8072,0,2.106445313,50.3125,28.34375,0.4765625,79.3984375,324.796875,-0.44,0.417,-0.97,340.9921875,"-36.5454,149.8072","Warrigal Range Road, Brogo, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
797,2020,August,2020-08,Brogo,-36.5454,149.8072,0,3.491210938,73.3984375,40.8671875,0.79296875,70.328125,121.3984375,-1.28,-0.07,-2.2,455.9921875,"-36.5454,149.8072","Warrigal Range Road, Brogo, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
798,2020,September,2020-09,Brogo,-36.5454,149.8072,0,4.55859375,101.21875,55.84375,0.5234375,2.75,7.5,-1.24,-0.084,-0.25,453.6953125,"-36.5454,149.8072","Warrigal Range Road, Brogo, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
799,2020,October,2020-10,Brogo,-36.5454,149.8072,0,4.86328125,117.6796875,74.7265625,0.469726563,7.1328125,183.296875,-1.19,0.233,1.79,312.1953125,"-36.5454,149.8072","Warrigal Range Road, Brogo, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
800,2020,November,2020-11,Brogo,-36.5454,149.8072,0,5.326171875,165.8828125,100.546875,0.608398438,29.140625,77.1015625,-1.19,0.143,1.14,267.8984375,"-36.5454,149.8072","Warrigal Range Road, Brogo, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
801,2020,December,2020-12,Brogo,-36.5454,149.8072,0,5.494140625,153.0390625,73.6953125,0.440429688,4.765625,81,-1.86,0.1,2.28,341.3984375,"-36.5454,149.8072","Warrigal Range Road, Brogo, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
802,2021,January,2021-01,Brogo,-36.5454,149.8072,0,5.443359375,164.6328125,81.484375,0.435546875,4.4375,82.3984375,-1.87,0.116,1.95,240.5,"-36.5454,149.8072","Warrigal Range Road, Brogo, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
803,2021,February,2021-02,Brogo,-36.5454,149.8072,0,4.87109375,125.046875,75.03125,0.494140625,5.6875,65.796875,-1.84,0.323,2.19,229.1953125,"-36.5454,149.8072","Warrigal Range Road, Brogo, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
804,2021,March,2021-03,Brogo,-36.5454,149.8072,0,5.426757813,110.0625,68.984375,0.54296875,128.125,325.5,-0.55,0.367,-0.95,473.6953125,"-36.5454,149.8072","Warrigal Range Road, Brogo, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
805,2021,April,2021-04,Brogo,-36.5454,149.8072,0,6.470703125,89.4609375,58.1640625,0.610351563,11.21875,9.296875,-0.42,0.325,0.87,400.59375,"-36.5454,149.8072","Warrigal Range Road, Brogo, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
806,2020,May,2020-05,Bermagui,-36.4167,150.0667,0,7.150390625,76.5625,27.921875,0.127929688,2.2265625,9.203125,-0.42,0.378,1.03,153.3046875,"-36.4167,150.0667","Keating Drive, Bermagui, Bega Valley Shire Council, New South Wales, 2546, Australia",2546,['Southern Slopes (Vic/NSW East)']
807,2020,June,2020-06,Bermagui,-36.4167,150.0667,0,6.184570313,57.234375,19.625,0.091796875,2.328125,12,-0.02,0.568,1.18,77.8046875,"-36.4167,150.0667","Keating Drive, Bermagui, Bega Valley Shire Council, New South Wales, 2546, Australia",2546,['Southern Slopes (Vic/NSW East)']
808,2020,July,2020-07,Bermagui,-36.4167,150.0667,0,7.265625,57.9296875,33.890625,0.318359375,12.171875,286.1015625,-0.44,0.417,-0.97,307.3046875,"-36.4167,150.0667","Keating Drive, Bermagui, Bega Valley Shire Council, New South Wales, 2546, Australia",2546,['Southern Slopes (Vic/NSW East)']
809,2020,August,2020-08,Bermagui,-36.4167,150.0667,0,27.453125,84.25,49.15625,0.53515625,6.96875,136,-1.28,-0.07,-2.2,434.1015625,"-36.4167,150.0667","Keating Drive, Bermagui, Bega Valley Shire Council, New South Wales, 2546, Australia",2546,['Southern Slopes (Vic/NSW East)']
810,2020,September,2020-09,Bermagui,-36.4167,150.0667,0,34.57617188,117.0625,58.734375,0.21484375,4.75,12.1015625,-1.24,-0.084,-0.25,434.203125,"-36.4167,150.0667","Keating Drive, Bermagui, Bega Valley Shire Council, New South Wales, 2546, Australia",2546,['Southern Slopes (Vic/NSW East)']
811,2020,October,2020-10,Bermagui,-36.4167,150.0667,0,31.2421875,135.0390625,72.6484375,0.248046875,10.3984375,169.3984375,-1.19,0.233,1.79,317.5,"-36.4167,150.0667","Keating Drive, Bermagui, Bega Valley Shire Council, New South Wales, 2546, Australia",2546,['Southern Slopes (Vic/NSW East)']
812,2020,November,2020-11,Bermagui,-36.4167,150.0667,0,35.64160156,182.140625,100.0859375,0.342773438,11.265625,77.296875,-1.19,0.143,1.14,258.796875,"-36.4167,150.0667","Keating Drive, Bermagui, Bega Valley Shire Council, New South Wales, 2546, Australia",2546,['Southern Slopes (Vic/NSW East)']
813,2020,December,2020-12,Bermagui,-36.4167,150.0667,0,33.66113281,167.5546875,83.578125,0.254882813,15.03125,121.8984375,-1.86,0.1,2.28,368.59375,"-36.4167,150.0667","Keating Drive, Bermagui, Bega Valley Shire Council, New South Wales, 2546, Australia",2546,['Southern Slopes (Vic/NSW East)']
814,2021,January,2021-01,Bermagui,-36.4167,150.0667,0,34.38476563,179.2890625,97.7890625,0.270507813,15.3359375,109.796875,-1.87,0.116,1.95,308.9921875,"-36.4167,150.0667","Keating Drive, Bermagui, Bega Valley Shire Council, New South Wales, 2546, Australia",2546,['Southern Slopes (Vic/NSW East)']
815,2021,February,2021-02,Bermagui,-36.4167,150.0667,0,30.33398438,139.2421875,79.8125,0.279296875,15.1875,61.203125,-1.84,0.323,2.19,292.8984375,"-36.4167,150.0667","Keating Drive, Bermagui, Bega Valley Shire Council, New South Wales, 2546, Australia",2546,['Southern Slopes (Vic/NSW East)']
816,2021,March,2021-03,Bermagui,-36.4167,150.0667,0,32.92285156,128.453125,76.0078125,0.34765625,50.3125,294.1015625,-0.55,0.367,-0.95,465.1015625,"-36.4167,150.0667","Keating Drive, Bermagui, Bega Valley Shire Council, New South Wales, 2546, Australia",2546,['Southern Slopes (Vic/NSW East)']
817,2021,April,2021-04,Bermagui,-36.4167,150.0667,0,46.62890625,101.90625,65.3828125,0.319335938,11.578125,7,-0.42,0.325,0.87,362.3046875,"-36.4167,150.0667","Keating Drive, Bermagui, Bega Valley Shire Council, New South Wales, 2546, Australia",2546,['Southern Slopes (Vic/NSW East)']
818,2020,May,2020-05,Bega,-36.6742,149.8429,0,1.983398438,65.2578125,22.96875,0.215820313,0.1015625,3.296875,-0.42,0.378,1.03,95.203125,"-36.6742,149.8429","Bega Post Office, Carp Street, Bega, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
819,2020,June,2020-06,Bega,-36.6742,149.8429,0,1.860351563,46.3984375,16.40625,0.163085938,0.0390625,10.203125,-0.02,0.568,1.18,56.703125,"-36.6742,149.8429","Bega Post Office, Carp Street, Bega, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
820,2020,July,2020-07,Bega,-36.6742,149.8429,0,2.065429688,52.25,29.625,0.463867188,52.53125,307.8984375,-0.44,0.417,-0.97,321.3984375,"-36.6742,149.8429","Bega Post Office, Carp Street, Bega, Bega Valley Shire Council, New South Wales, 2550, Australia",2550,['Southern Slopes (Vic/NSW East)']
